Transaction_ID,Date,Amount,Merchant,Card_Number,Transaction_Type
3062,2023-03-14 20:51:22,57.64,Gas Station,5522,Not Fraudulent
3063,2023-06-09 19:10:16,39.32,Starbucks,2555,Not Fraudulent
3064,2023-07-12 15:59:00,39.86,Gas Station,8695,Not Fraudulent
3065,2023-03-16 14:03:04,18.31,Walmart,7047,Not Fraudulent
3066,2023-03-07 01:18:59,144.81,Walmart,7247,Not Fraudulent
3067,2023-06-01 19:23:38,87.92,Best Buy,9456,Not Fraudulent
3068,2023-01-19 07:18:54,107.93,Starbucks,1674,Not Fraudulent
3069,2023-11-02 15:48:21,158.91,Starbucks,5110,Not Fraudulent
3070,2023-11-08 09:50:09,38.99,Target,3283,Not Fraudulent
3071,2023-10-27 21:04:42,52.92,Target,2729,Not Fraudulent
3072,2023-05-12 15:22:16,112.74,Amazon,2724,Not Fraudulent
3073,2023-12-11 17:39:26,8.8,Best Buy,6641,Not Fraudulent
3074,2023-10-23 02:13:21,71.06,Starbucks,5731,Not Fraudulent
3075,2023-09-22 21:29:19,53.76,Gas Station,8804,Not Fraudulent
3076,2023-11-19 06:21:29,116.48,Target,7301,Not Fraudulent
3077,2023-07-22 07:15:07,78.71,Amazon,5183,Not Fraudulent
3078,2023-03-14 20:57:39,200.41,Gas Station,7379,Not Fraudulent
3079,2023-10-09 03:29:20,146.89,Target,4680,Not Fraudulent
3080,2023-05-08 09:39:41,57.34,Target,7193,Not Fraudulent
3081,2023-03-13 03:34:52,80.63,Walmart,4296,Not Fraudulent
3082,2023-07-21 15:23:30,82.62,Starbucks,1396,Not Fraudulent
3083,2023-12-25 11:46:17,265.33,Gas Station,4914,Not Fraudulent
3084,2023-07-30 19:03:22,24.49,Best Buy,2571,Not Fraudulent
3085,2023-10-04 17:41:42,110.18,Gas Station,2728,Not Fraudulent
3086,2023-11-27 14:49:26,-4.22,Target,7023,Not Fraudulent
3087,2023-08-19 21:00:25,99.65,Amazon,4706,Not Fraudulent
3088,2023-08-15 07:06:18,195.49,Amazon,4316,Not Fraudulent
3089,2023-06-18 13:33:43,79.58,Gas Station,4294,Not Fraudulent
3090,2023-03-01 02:07:32,155.23,Best Buy,6586,Not Fraudulent
3091,2023-09-04 01:02:08,96.69,Gas Station,3313,Not Fraudulent
3092,2023-09-25 11:28:22,78.88,Gas Station,5185,Not Fraudulent
3093,2023-08-28 21:10:58,87.42,Amazon,2263,Not Fraudulent
3094,2023-07-11 15:14:04,70.65,Walmart,4525,Not Fraudulent
3095,2023-12-16 01:55:39,68.7,Amazon,1670,Not Fraudulent
3096,2023-09-15 13:30:05,33.49,Gas Station,7671,Not Fraudulent
3097,2023-08-10 15:38:52,175.34,Target,7846,Not Fraudulent
3098,2023-12-27 17:06:11,80.35,Gas Station,1597,Not Fraudulent
3099,2023-03-24 20:49:09,114.69,Amazon,1539,Not Fraudulent
3100,2023-08-21 06:21:30,56.17,Starbucks,7609,Not Fraudulent
3101,2023-06-21 09:57:13,155.85,Target,4015,Not Fraudulent
3102,2023-01-13 18:42:54,86.32,Best Buy,2782,Not Fraudulent
3103,2023-04-05 08:37:50,95.45,Amazon,7576,Not Fraudulent
3104,2023-07-09 10:14:01,8.55,Target,5036,Not Fraudulent
3105,2023-12-18 10:44:48,119.8,Amazon,6309,Not Fraudulent
3106,2023-08-23 13:23:39,190.58,Gas Station,7514,Not Fraudulent
3107,2023-11-24 14:13:49,56.55,Gas Station,9180,Not Fraudulent
3108,2023-05-04 09:03:42,77.09,Starbucks,5641,Not Fraudulent
3109,2023-08-04 20:36:34,43.08,Best Buy,9963,Not Fraudulent
3110,2023-10-11 22:21:00,106.46,Walmart,9566,Not Fraudulent
3111,2023-03-18 06:30:07,103.2,Starbucks,8701,Not Fraudulent
3112,2023-01-01 04:47:40,135.25,Target,4166,Not Fraudulent
3113,2023-01-17 21:50:27,127.57,Walmart,8018,Not Fraudulent
3114,2023-01-25 04:20:58,59.37,Walmart,5788,Not Fraudulent
3115,2023-02-22 02:32:59,111.25,Best Buy,4730,Not Fraudulent
3116,2023-04-05 07:31:24,83.58,Amazon,1397,Not Fraudulent
3117,2023-06-22 03:06:11,45.45,Starbucks,5481,Not Fraudulent
3118,2023-12-06 11:43:44,93.66,Best Buy,1966,Not Fraudulent
3119,2023-09-19 20:02:14,290.08,Gas Station,4860,Not Fraudulent
3120,2023-08-25 21:21:28,215.76,Amazon,1547,Not Fraudulent
3121,2023-03-28 23:48:49,106.99,Starbucks,9890,Not Fraudulent
3122,2023-09-14 15:23:36,186.94,Walmart,1075,Not Fraudulent
3123,2023-09-23 20:11:31,97.73,Starbucks,6746,Not Fraudulent
3124,2023-02-12 08:27:31,97.34,Amazon,1084,Not Fraudulent
3125,2023-12-01 17:57:01,2.52,Best Buy,1355,Not Fraudulent
3126,2023-10-22 01:59:54,51.99,Walmart,2588,Not Fraudulent
3127,2023-07-20 06:52:33,60.83,Walmart,8423,Not Fraudulent
3128,2023-06-15 06:12:12,105.38,Gas Station,3519,Not Fraudulent
3129,2023-12-26 01:57:34,100.7,Gas Station,5467,Not Fraudulent
3130,2023-09-08 18:37:13,71.05,Target,3821,Not Fraudulent
3131,2023-09-04 05:55:10,70.56,Gas Station,4414,Not Fraudulent
3132,2023-04-22 05:22:15,535.15,Walmart,8112,Fraudulent
3133,2023-12-10 20:38:03,30.93,Starbucks,9255,Not Fraudulent
3134,2023-09-23 06:15:11,69.37,Amazon,2048,Not Fraudulent
3135,2023-05-12 07:46:54,80.94,Gas Station,5708,Not Fraudulent
3136,2023-07-11 15:05:53,37.55,Gas Station,5477,Not Fraudulent
3137,2023-09-24 04:49:46,83.49,Target,5575,Not Fraudulent
3138,2023-03-16 14:55:56,58.26,Best Buy,4151,Not Fraudulent
3139,2023-03-05 09:14:21,161.77,Best Buy,1126,Not Fraudulent
3140,2023-05-25 17:14:24,87.81,Amazon,9428,Not Fraudulent
3141,2023-08-05 11:03:02,90.52,Walmart,2164,Not Fraudulent
3142,2023-11-24 11:32:48,121.4,Starbucks,7463,Not Fraudulent
3143,2023-05-19 11:08:14,127.85,Amazon,7481,Not Fraudulent
3144,2023-10-06 15:38:22,13.19,Best Buy,9767,Not Fraudulent
3145,2023-06-20 03:49:10,81.16,Walmart,8937,Not Fraudulent
3146,2023-06-01 18:41:08,54.55,Gas Station,3180,Not Fraudulent
3147,2023-06-20 10:50:01,92.74,Walmart,1949,Not Fraudulent
3148,2023-09-15 13:46:44,73.18,Best Buy,1412,Not Fraudulent
3149,2023-05-04 07:34:00,107.85,Gas Station,1875,Not Fraudulent
3150,2023-11-25 13:15:15,50.98,Gas Station,7917,Not Fraudulent
3151,2023-07-01 23:24:22,71.61,Best Buy,3987,Not Fraudulent
3152,2023-01-27 03:29:52,70.44,Amazon,7551,Not Fraudulent
3153,2023-02-26 22:16:09,154.13,Best Buy,8249,Not Fraudulent
3154,2023-03-27 08:26:37,118.4,Amazon,5569,Not Fraudulent
3155,2023-10-20 21:13:38,118.44,Target,9692,Not Fraudulent
3156,2023-02-14 00:00:08,85.68,Walmart,1086,Not Fraudulent
3157,2023-10-19 21:49:14,80.76,Starbucks,7361,Not Fraudulent
3158,2023-03-02 11:53:00,128.05,Best Buy,3944,Not Fraudulent
3159,2023-12-30 15:54:00,138.87,Walmart,1219,Not Fraudulent
3160,2023-06-03 00:52:05,100.76,Amazon,9474,Not Fraudulent
3161,2023-06-30 03:39:56,157.08,Amazon,3228,Not Fraudulent
3162,2023-10-02 20:44:48,163.71,Amazon,8371,Not Fraudulent
3163,2023-07-29 22:43:03,16.77,Best Buy,5751,Not Fraudulent
3164,2023-03-23 13:31:41,121.52,Gas Station,9553,Not Fraudulent
3165,2023-12-13 11:11:33,97.87,Gas Station,5597,Not Fraudulent
3166,2023-05-23 20:51:20,119.41,Gas Station,6215,Not Fraudulent
3167,2023-10-01 11:46:25,155.8,Walmart,3006,Not Fraudulent
3168,2023-01-19 02:22:21,53.97,Target,8851,Not Fraudulent
3169,2023-01-09 06:19:35,18.99,Amazon,9933,Not Fraudulent
3170,2023-06-07 17:28:54,155.31,Amazon,8486,Not Fraudulent
3171,2023-03-22 12:23:15,50.08,Target,8844,Not Fraudulent
3172,2023-02-04 00:11:43,65.69,Starbucks,5379,Not Fraudulent
3173,2023-11-28 14:52:36,110.23,Walmart,5332,Not Fraudulent
3174,2023-06-10 03:15:37,65.69,Starbucks,6714,Not Fraudulent
3175,2023-08-16 09:00:41,20.39,Amazon,5245,Not Fraudulent
3176,2023-08-10 05:09:56,101.71,Best Buy,1989,Not Fraudulent
3177,2023-12-06 09:25:02,60.93,Amazon,6844,Not Fraudulent
3178,2023-11-04 02:03:28,129.89,Walmart,6835,Not Fraudulent
3179,2023-06-09 18:31:04,463.85,Amazon,9074,Fraudulent
3180,2023-07-30 01:01:49,65.58,Walmart,6110,Not Fraudulent
3181,2023-03-23 17:42:10,89.5,Gas Station,9354,Not Fraudulent
3182,2023-09-03 23:30:56,152.61,Amazon,5548,Not Fraudulent
3183,2023-01-02 14:35:39,145.4,Best Buy,4878,Not Fraudulent
3184,2023-09-17 17:19:44,45.34,Target,8857,Not Fraudulent
3185,2023-02-22 23:10:04,239.99,Walmart,3424,Not Fraudulent
3186,2023-07-26 03:47:03,83.71,Starbucks,2155,Not Fraudulent
3187,2023-09-07 16:54:11,42.38,Walmart,5155,Not Fraudulent
3188,2023-12-19 00:31:43,144.41,Gas Station,9411,Not Fraudulent
3189,2023-07-10 04:25:04,81.92,Gas Station,3008,Not Fraudulent
3190,2023-04-30 20:39:27,207.69,Gas Station,4002,Not Fraudulent
3191,2023-05-28 15:14:56,142.37,Target,8826,Not Fraudulent
3192,2023-07-31 05:39:13,90.06,Amazon,1528,Not Fraudulent
3193,2023-07-28 15:05:13,178.77,Gas Station,4525,Not Fraudulent
3194,2023-01-26 15:35:11,142.46,Gas Station,8082,Not Fraudulent
3195,2023-01-31 09:39:20,38.56,Best Buy,5489,Not Fraudulent
3196,2023-08-23 21:34:38,144.42,Target,5507,Not Fraudulent
3197,2023-10-11 16:34:44,74.18,Gas Station,6594,Not Fraudulent
3198,2023-07-11 08:38:28,95.83,Target,7341,Not Fraudulent
3199,2023-10-20 03:49:21,106.55,Gas Station,2423,Not Fraudulent
3200,2023-01-06 22:30:31,56.05,Target,2231,Not Fraudulent
3201,2023-03-21 05:00:45,33.33,Starbucks,6698,Not Fraudulent
3202,2023-06-12 20:33:50,118.39,Starbucks,9070,Not Fraudulent
3203,2023-08-28 14:58:55,30.59,Amazon,8787,Not Fraudulent
3204,2023-10-22 01:37:59,-28.76,Gas Station,5921,Not Fraudulent
3205,2023-05-20 19:33:01,58.19,Walmart,8427,Not Fraudulent
3206,2023-05-02 04:49:50,783.77,Walmart,5487,Fraudulent
3207,2023-02-02 12:15:49,86.51,Best Buy,9884,Not Fraudulent
3208,2023-10-17 08:06:43,163.36,Best Buy,4239,Not Fraudulent
3209,2023-01-10 00:33:54,109.19,Walmart,9404,Not Fraudulent
3210,2023-10-26 00:20:20,61.68,Starbucks,9235,Not Fraudulent
3211,2023-11-10 23:42:57,78.02,Amazon,3994,Not Fraudulent
3212,2023-04-03 20:45:59,28.17,Gas Station,4456,Not Fraudulent
3213,2023-08-27 09:38:04,154.29,Walmart,6391,Not Fraudulent
3214,2023-12-03 03:35:15,30.94,Walmart,1959,Not Fraudulent
3215,2023-01-11 19:56:31,53.98,Target,4575,Not Fraudulent
3216,2023-08-17 07:34:59,91.99,Gas Station,1970,Not Fraudulent
3217,2023-12-02 09:23:11,100.12,Gas Station,2624,Not Fraudulent
3218,2023-07-19 02:14:10,24.87,Best Buy,9963,Not Fraudulent
3219,2023-05-23 17:27:33,54.72,Target,1348,Not Fraudulent
3220,2023-03-01 13:36:01,113.25,Best Buy,8634,Not Fraudulent
3221,2023-06-30 21:07:18,156.49,Amazon,5339,Not Fraudulent
3222,2023-04-11 08:23:48,117.45,Gas Station,8897,Not Fraudulent
3223,2023-02-12 19:00:11,98.71,Amazon,8223,Not Fraudulent
3224,2023-08-19 11:58:55,21.88,Best Buy,8102,Not Fraudulent
3225,2023-06-23 15:46:02,69.13,Best Buy,4023,Not Fraudulent
3226,2023-04-19 03:24:31,126.07,Target,5066,Not Fraudulent
3227,2023-12-07 23:50:41,154.05,Amazon,4934,Not Fraudulent
3228,2023-11-22 14:39:02,144.47,Best Buy,5630,Not Fraudulent
3229,2023-03-27 06:09:14,106.9,Amazon,5511,Not Fraudulent
3230,2023-05-29 15:11:04,160.23,Amazon,3020,Not Fraudulent
3231,2023-05-30 03:42:38,244.07,Amazon,8426,Not Fraudulent
3232,2023-10-17 17:01:29,70.31,Starbucks,3275,Not Fraudulent
3233,2023-07-16 19:50:27,61.84,Amazon,5782,Not Fraudulent
3234,2023-12-27 03:59:51,175.92,Target,5969,Not Fraudulent
3235,2023-05-12 22:54:48,111.77,Amazon,7406,Not Fraudulent
3236,2023-03-30 15:58:15,105.62,Amazon,2429,Not Fraudulent
3237,2023-11-17 01:34:03,119.62,Best Buy,3340,Not Fraudulent
3238,2023-08-18 05:21:13,67.28,Starbucks,7440,Not Fraudulent
3239,2023-04-13 11:33:37,48.26,Starbucks,8311,Not Fraudulent
3240,2023-12-30 08:19:21,61.14,Starbucks,2441,Not Fraudulent
3241,2023-02-04 13:19:38,162.3,Walmart,8508,Not Fraudulent
3242,2023-01-18 02:11:56,28.17,Best Buy,3829,Not Fraudulent
3243,2023-03-02 02:42:09,124.93,Amazon,9333,Not Fraudulent
3244,2023-05-03 13:00:37,72.12,Amazon,9087,Not Fraudulent
3245,2023-09-01 11:33:18,82.33,Starbucks,2319,Not Fraudulent
3246,2023-08-15 20:57:16,137.15,Amazon,1850,Not Fraudulent
3247,2023-08-07 20:47:04,142.2,Best Buy,6861,Not Fraudulent
3248,2023-07-08 08:54:00,117.15,Walmart,6159,Not Fraudulent
3249,2023-01-25 13:58:59,6.34,Walmart,8986,Not Fraudulent
3250,2023-07-24 18:55:23,178.55,Walmart,9637,Not Fraudulent
3251,2023-07-06 04:42:38,165.51,Amazon,6907,Not Fraudulent
3252,2023-06-18 19:41:28,104.57,Amazon,9744,Not Fraudulent
3253,2023-05-05 01:22:13,100.51,Amazon,9829,Not Fraudulent
3254,2023-05-30 17:24:47,190.07,Gas Station,5232,Not Fraudulent
3255,2023-10-11 04:17:10,147.36,Gas Station,9433,Not Fraudulent
3256,2023-12-05 17:09:53,98.54,Walmart,3098,Not Fraudulent
3257,2023-01-10 10:24:59,85.38,Gas Station,6133,Not Fraudulent
3258,2023-02-15 06:46:18,90.32,Walmart,8724,Not Fraudulent
3259,2023-06-18 15:29:43,158.86,Best Buy,4825,Not Fraudulent
3260,2023-08-24 19:05:43,152.0,Target,9251,Not Fraudulent
3261,2023-09-16 00:47:08,19.33,Starbucks,5215,Not Fraudulent
3262,2023-12-30 09:19:01,123.23,Target,3767,Not Fraudulent
3263,2023-02-21 21:03:08,143.21,Gas Station,4700,Not Fraudulent
3264,2023-10-23 18:58:43,24.68,Target,5319,Not Fraudulent
3265,2023-02-25 01:07:14,99.85,Gas Station,8517,Not Fraudulent
3266,2023-12-10 18:16:54,11.15,Gas Station,8832,Not Fraudulent
3267,2023-01-13 02:04:45,106.47,Gas Station,8841,Not Fraudulent
3268,2023-02-16 04:17:00,-4.16,Starbucks,9944,Not Fraudulent
3269,2023-10-01 23:43:35,65.91,Amazon,2358,Not Fraudulent
3270,2023-06-16 21:45:08,69.45,Best Buy,6343,Not Fraudulent
3271,2023-04-07 06:24:37,64.56,Best Buy,9912,Not Fraudulent
3272,2023-01-13 08:18:29,172.58,Best Buy,4434,Not Fraudulent
3273,2023-09-02 09:41:33,126.78,Starbucks,1022,Not Fraudulent
3274,2023-04-16 15:10:10,80.02,Best Buy,4210,Not Fraudulent
3275,2023-04-13 14:12:19,53.35,Best Buy,2846,Not Fraudulent
3276,2023-05-30 05:54:23,88.06,Target,1267,Not Fraudulent
3277,2023-02-14 19:52:52,48.54,Walmart,5601,Not Fraudulent
3278,2023-05-14 12:38:41,148.65,Amazon,8693,Not Fraudulent
3279,2023-04-24 06:11:05,199.84,Walmart,2096,Not Fraudulent
3280,2023-05-26 03:31:00,152.66,Walmart,1836,Not Fraudulent
3281,2023-08-28 07:11:09,116.58,Best Buy,3437,Not Fraudulent
3282,2023-11-08 21:14:53,91.72,Best Buy,8758,Not Fraudulent
3283,2023-09-05 10:44:27,79.74,Walmart,3881,Not Fraudulent
3284,2023-03-15 14:40:28,187.26,Gas Station,7675,Not Fraudulent
3285,2023-10-17 08:24:44,71.2,Best Buy,6465,Not Fraudulent
3286,2023-11-17 04:51:21,178.05,Target,2832,Not Fraudulent
3287,2023-07-30 09:10:48,43.42,Gas Station,6579,Not Fraudulent
3288,2023-07-30 11:04:14,470.17,Gas Station,5429,Fraudulent
3289,2023-01-24 03:33:51,14.3,Starbucks,7031,Not Fraudulent
3290,2023-05-12 13:20:00,107.96,Starbucks,1108,Not Fraudulent
3291,2023-07-20 03:48:04,36.81,Amazon,5918,Not Fraudulent
3292,2023-08-03 11:12:37,183.25,Best Buy,8932,Not Fraudulent
3293,2023-01-06 10:03:30,120.61,Target,7548,Not Fraudulent
3294,2023-03-04 16:34:28,126.87,Walmart,5101,Not Fraudulent
3295,2023-12-19 15:30:54,114.13,Amazon,8162,Not Fraudulent
3296,2023-07-12 09:58:22,45.37,Best Buy,2391,Not Fraudulent
3297,2023-11-15 06:18:43,106.21,Target,5283,Not Fraudulent
3298,2023-01-09 12:37:10,191.85,Walmart,7093,Not Fraudulent
3299,2023-09-05 10:43:18,100.43,Amazon,1838,Not Fraudulent
3300,2023-12-02 03:30:38,49.15,Gas Station,5837,Not Fraudulent
3301,2023-04-11 03:24:37,7.38,Walmart,2295,Not Fraudulent
3302,2023-05-09 18:33:33,64.33,Gas Station,4176,Not Fraudulent
3303,2023-02-23 11:09:36,11.89,Target,9803,Not Fraudulent
3304,2023-05-14 14:42:45,141.53,Best Buy,1149,Not Fraudulent
3305,2023-02-08 13:45:16,139.06,Gas Station,4662,Not Fraudulent
3306,2023-08-27 05:49:18,56.22,Target,4749,Not Fraudulent
3307,2023-08-06 23:08:20,130.7,Target,4748,Not Fraudulent
3308,2023-06-12 04:48:52,71.18,Walmart,6772,Not Fraudulent
3309,2023-11-04 01:27:17,97.72,Walmart,5997,Not Fraudulent
3310,2023-10-22 07:31:25,118.6,Starbucks,7769,Not Fraudulent
3311,2023-01-27 06:40:50,77.8,Walmart,1762,Not Fraudulent
3312,2023-04-08 16:22:02,120.91,Best Buy,7555,Not Fraudulent
3313,2023-08-10 13:29:04,15.71,Amazon,1971,Not Fraudulent
3314,2023-02-10 11:07:37,105.87,Best Buy,6157,Not Fraudulent
3315,2023-07-22 05:17:05,98.25,Starbucks,7737,Not Fraudulent
3316,2023-01-30 03:48:57,-2.32,Starbucks,3286,Not Fraudulent
3317,2023-12-01 11:13:41,9.52,Gas Station,1787,Not Fraudulent
3318,2023-08-16 15:46:59,7.02,Starbucks,3231,Not Fraudulent
3319,2023-02-19 19:29:06,120.72,Walmart,6537,Not Fraudulent
3320,2023-07-08 11:04:00,106.2,Gas Station,6773,Not Fraudulent
3321,2023-01-14 11:02:46,113.7,Target,1320,Not Fraudulent
3322,2023-07-22 00:51:23,33.68,Amazon,2601,Not Fraudulent
3323,2023-11-23 11:18:04,156.95,Walmart,9339,Not Fraudulent
3324,2023-10-31 15:48:40,149.14,Starbucks,9212,Not Fraudulent
3325,2023-03-28 18:09:39,61.65,Target,2572,Not Fraudulent
3326,2023-05-15 21:15:52,158.8,Target,9205,Not Fraudulent
3327,2023-02-07 14:23:21,87.45,Target,2736,Not Fraudulent
3328,2023-08-05 14:58:26,11.19,Starbucks,4211,Not Fraudulent
3329,2023-11-21 19:14:15,18.37,Target,3309,Not Fraudulent
3330,2023-10-02 17:21:18,136.69,Starbucks,3019,Not Fraudulent
3331,2023-03-26 06:15:46,94.8,Best Buy,4946,Not Fraudulent
3332,2023-03-10 19:32:24,144.06,Gas Station,3429,Not Fraudulent
3333,2023-09-27 09:36:19,95.58,Best Buy,9694,Not Fraudulent
3334,2023-09-15 14:59:03,113.38,Walmart,7151,Not Fraudulent
3335,2023-03-31 09:11:19,206.18,Target,7848,Not Fraudulent
3336,2023-06-04 23:15:14,169.84,Amazon,4858,Not Fraudulent
3337,2023-03-20 05:13:57,78.36,Walmart,3250,Not Fraudulent
3338,2023-08-25 10:15:00,118.75,Target,6457,Not Fraudulent
3339,2023-09-29 05:23:36,124.72,Gas Station,5619,Not Fraudulent
3340,2023-10-17 10:39:05,138.07,Target,5415,Not Fraudulent
3341,2023-06-20 11:37:49,103.55,Walmart,8986,Not Fraudulent
3342,2023-05-16 07:28:19,75.32,Amazon,9973,Not Fraudulent
3343,2023-03-03 08:18:31,99.82,Target,2754,Not Fraudulent
3344,2023-04-15 12:53:32,75.99,Starbucks,2978,Not Fraudulent
3345,2023-10-07 21:57:37,184.17,Gas Station,6762,Not Fraudulent
3346,2023-12-14 10:08:32,162.04,Gas Station,6739,Not Fraudulent
3347,2023-05-16 08:34:19,89.82,Amazon,3591,Not Fraudulent
3348,2023-08-01 12:59:46,121.41,Target,3621,Not Fraudulent
3349,2023-11-27 23:44:28,91.73,Target,7974,Not Fraudulent
3350,2023-03-19 23:31:26,159.66,Starbucks,3745,Not Fraudulent
3351,2023-03-25 21:54:02,152.44,Gas Station,4581,Not Fraudulent
3352,2023-06-30 20:55:03,128.43,Amazon,6431,Not Fraudulent
3353,2023-11-18 15:33:45,143.56,Amazon,8397,Not Fraudulent
3354,2023-05-02 20:13:26,133.03,Target,2192,Not Fraudulent
3355,2023-02-19 21:22:28,158.7,Walmart,6607,Not Fraudulent
3356,2023-04-18 12:09:05,126.56,Best Buy,6122,Not Fraudulent
3357,2023-08-06 21:48:42,107.6,Target,7483,Not Fraudulent
3358,2023-09-16 01:09:50,671.26,Target,6045,Fraudulent
3359,2023-10-29 10:34:26,21.41,Amazon,3225,Not Fraudulent
3360,2023-10-26 21:05:29,98.61,Starbucks,5204,Not Fraudulent
3361,2023-01-01 04:15:19,62.95,Amazon,7257,Not Fraudulent
3362,2023-02-02 08:14:40,103.0,Starbucks,1363,Not Fraudulent
3363,2023-09-14 10:19:16,157.02,Walmart,2361,Not Fraudulent
3364,2023-11-15 04:43:33,108.64,Starbucks,9833,Not Fraudulent
3365,2023-05-08 09:56:26,79.25,Amazon,1411,Not Fraudulent
3366,2023-04-30 18:07:49,57.34,Amazon,9453,Not Fraudulent
3367,2023-12-05 17:45:07,28.49,Starbucks,8971,Not Fraudulent
3368,2023-10-02 07:57:19,166.64,Walmart,3018,Not Fraudulent
3369,2023-10-31 17:07:44,11.17,Starbucks,8310,Not Fraudulent
3370,2023-05-06 13:04:39,53.26,Amazon,1260,Not Fraudulent
3371,2023-01-14 15:14:23,-15.66,Walmart,8838,Not Fraudulent
3372,2023-02-02 20:14:29,84.19,Starbucks,7072,Not Fraudulent
3373,2023-08-26 13:34:38,82.89,Target,2136,Not Fraudulent
3374,2023-01-06 11:36:33,79.79,Gas Station,3227,Not Fraudulent
3375,2023-04-24 13:24:31,96.84,Amazon,5258,Not Fraudulent
3376,2023-11-08 23:45:05,58.94,Amazon,7625,Not Fraudulent
3377,2023-02-14 12:41:50,54.32,Walmart,3095,Not Fraudulent
3378,2023-03-06 15:43:48,190.89,Starbucks,9301,Not Fraudulent
3379,2023-10-04 10:58:03,83.3,Walmart,5707,Not Fraudulent
3380,2023-04-17 22:01:59,145.38,Target,7758,Not Fraudulent
3381,2023-03-20 05:15:52,58.16,Walmart,2062,Not Fraudulent
3382,2023-07-19 02:48:29,180.64,Target,4041,Not Fraudulent
3383,2023-08-04 09:55:25,175.71,Starbucks,3669,Not Fraudulent
3384,2023-05-15 12:09:43,111.55,Best Buy,6209,Not Fraudulent
3385,2023-12-02 23:01:01,45.02,Gas Station,3915,Not Fraudulent
3386,2023-06-24 09:49:06,104.35,Gas Station,6415,Not Fraudulent
3387,2023-02-04 12:41:13,102.37,Target,8865,Not Fraudulent
3388,2023-06-11 00:31:07,111.98,Walmart,8457,Not Fraudulent
3389,2023-07-15 05:46:30,51.09,Gas Station,5576,Not Fraudulent
3390,2023-07-26 13:41:06,23.85,Starbucks,9374,Not Fraudulent
3391,2023-11-19 21:59:34,108.12,Amazon,2361,Not Fraudulent
3392,2023-06-08 21:47:42,99.49,Target,2464,Not Fraudulent
3393,2023-02-17 15:43:22,100.1,Walmart,3664,Not Fraudulent
3394,2023-02-01 05:07:32,151.34,Target,2936,Not Fraudulent
3395,2023-08-19 12:28:43,26.24,Walmart,2734,Not Fraudulent
3396,2023-06-29 19:05:11,150.53,Best Buy,1765,Not Fraudulent
3397,2023-05-06 21:06:58,62.84,Best Buy,7614,Not Fraudulent
3398,2023-03-09 15:03:06,80.24,Target,2788,Not Fraudulent
3399,2023-04-26 04:12:14,58.71,Target,2705,Not Fraudulent
3400,2023-04-04 14:39:19,104.48,Amazon,2986,Not Fraudulent
3401,2023-09-02 00:24:20,4.71,Starbucks,9275,Not Fraudulent
3402,2023-06-19 16:43:40,71.6,Walmart,6072,Not Fraudulent
3403,2023-09-19 14:41:53,74.21,Target,4425,Not Fraudulent
3404,2023-09-29 08:39:46,163.2,Walmart,7029,Not Fraudulent
3405,2023-04-22 08:32:19,107.53,Target,6954,Not Fraudulent
3406,2023-01-13 04:09:21,134.78,Target,6461,Not Fraudulent
3407,2023-01-09 21:29:33,100.3,Walmart,6290,Not Fraudulent
3408,2023-11-21 11:24:05,47.55,Walmart,4116,Not Fraudulent
3409,2023-01-04 04:37:28,145.36,Target,4888,Not Fraudulent
3410,2023-09-05 22:37:49,57.73,Walmart,5866,Not Fraudulent
3411,2023-11-25 10:07:49,73.69,Starbucks,5545,Not Fraudulent
3412,2023-04-15 13:59:52,109.1,Amazon,9776,Not Fraudulent
3413,2023-01-30 13:59:26,147.28,Amazon,7056,Not Fraudulent
3414,2023-12-05 05:04:14,89.93,Best Buy,1828,Not Fraudulent
3415,2023-09-14 18:54:59,175.53,Target,9280,Not Fraudulent
3416,2023-05-02 14:25:48,71.43,Starbucks,8830,Not Fraudulent
3417,2023-05-04 01:56:54,133.28,Amazon,9445,Not Fraudulent
3418,2023-08-01 18:17:41,100.18,Walmart,4043,Not Fraudulent
3419,2023-09-11 18:59:06,177.33,Gas Station,6411,Not Fraudulent
3420,2023-04-22 15:04:57,110.72,Gas Station,6895,Not Fraudulent
3421,2023-01-19 19:25:40,6.13,Target,5816,Not Fraudulent
3422,2023-11-01 04:40:44,154.42,Walmart,6199,Not Fraudulent
3423,2023-10-03 03:20:40,95.92,Amazon,7620,Not Fraudulent
